SENTENCE,TEXT,POS,POS_GROUPED
"O prescidente american Donald Trump o l’à sponciou i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin: «L’aggiutto o l’é in arrivo», o l’à promisso.",de,ADP,FUNC
"O prescidente american Donald Trump o l’à sponciou i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin: «L’aggiutto o l’é in arrivo», o l’à promisso.",instituçioin,NOUN,NOUN
"O prescidente american Donald Trump o l’à sponciou i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin: «L’aggiutto o l’é in arrivo», o l’à promisso.",:,PUNCT,PUNCT
"O prescidente american Donald Trump o l’à sponciou i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin: «L’aggiutto o l’é in arrivo», o l’à promisso.",«,PROPN,NOUN
"O prescidente american Donald Trump o l’à sponciou i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin: «L’aggiutto o l’é in arrivo», o l’à promisso.",L’,PROPN,NOUN
"O prescidente american Donald Trump o l’à sponciou i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin: «L’aggiutto o l’é in arrivo», o l’à promisso.",aggiutto,PRON,PRON
"O prescidente american Donald Trump o l’à sponciou i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin: «L’aggiutto o l’é in arrivo», o l’à promisso.",o,ADP,FUNC
"O prescidente american Donald Trump o l’à sponciou i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin: «L’aggiutto o l’é in arrivo», o l’à promisso.",l’,NOUN,NOUN
"O prescidente american Donald Trump o l’à sponciou i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin: «L’aggiutto o l’é in arrivo», o l’à promisso.",é,NOUN,NOUN
"O prescidente american Donald Trump o l’à sponciou i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin: «L’aggiutto o l’é in arrivo», o l’à promisso.",in,ADJ,ADJ
"O prescidente american Donald Trump o l’à sponciou i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin: «L’aggiutto o l’é in arrivo», o l’à promisso.",arrivo,VERB,VERB
"O prescidente american Donald Trump o l’à sponciou i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin: «L’aggiutto o l’é in arrivo», o l’à promisso.",»,PUNCT,PUNCT
"O prescidente american Donald Trump o l’à sponciou i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin: «L’aggiutto o l’é in arrivo», o l’à promisso.",",",PUNCT,PUNCT
"O prescidente american Donald Trump o l’à sponciou i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin: «L’aggiutto o l’é in arrivo», o l’à promisso.",o,ADP,FUNC
"O prescidente american Donald Trump o l’à sponciou i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin: «L’aggiutto o l’é in arrivo», o l’à promisso.",l’,NOUN,NOUN
"O prescidente american Donald Trump o l’à sponciou i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin: «L’aggiutto o l’é in arrivo», o l’à promisso.",à,ADP,FUNC
"O prescidente american Donald Trump o l’à sponciou i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin: «L’aggiutto o l’é in arrivo», o l’à promisso.",promisso,NOUN,NOUN
"O prescidente american Donald Trump o l’à sponciou i manifestanti à anâ avanti e piggiâ o contròllo de instituçioin: «L’aggiutto o l’é in arrivo», o l’à promisso.",.,PUNCT,PUNCT
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,Pe,ADP,FUNC
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,Mosca,PROPN,NOUN
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,e,AUX,VERB
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,menasse,VERB,VERB
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,à,ADP,FUNC
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,Teheran,NOUN,NOUN
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,«,PUNCT,PUNCT
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,no,X,OTHER
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,se,PRON,PRON
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,peuan,VERB,VERB
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,açettâ,ADP,FUNC
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,»,PUNCT,PUNCT
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,e,AUX,VERB
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,un,DET,PRON
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,neuvo,NOUN,NOUN
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,attacco,ADJ,ADJ
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,o,ADP,FUNC
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,l’,NOUN,NOUN
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,avieiva,VERB,VERB
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,«,NUM,ADJ
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,conseguense,VERB,VERB
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,desastrose,ADJ,ADJ
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,»,PUNCT,PUNCT
Pe Mosca e menasse à Teheran «no se peuan açettâ» e un neuvo attacco o l’avieiva «conseguense desastrose».,.,PUNCT,PUNCT
Ma i Stati Unii saieivan pronti o mæximo à un intervento militare.,Ma,DET,PRON
Ma i Stati Unii saieivan pronti o mæximo à un intervento militare.,i,ADJ,ADJ
Ma i Stati Unii saieivan pronti o mæximo à un intervento militare.,Stati,PROPN,NOUN
Ma i Stati Unii saieivan pronti o mæximo à un intervento militare.,Unii,PROPN,NOUN
Ma i Stati Unii saieivan pronti o mæximo à un intervento militare.,saieivan,PROPN,NOUN
Ma i Stati Unii saieivan pronti o mæximo à un intervento militare.,pronti,ADJ,ADJ
Ma i Stati Unii saieivan pronti o mæximo à un intervento militare.,o,ADP,FUNC
Ma i Stati Unii saieivan pronti o mæximo à un intervento militare.,mæximo,VERB,VERB
Ma i Stati Unii saieivan pronti o mæximo à un intervento militare.,à,ADP,FUNC
Ma i Stati Unii saieivan pronti o mæximo à un intervento militare.,un,DET,PRON
Ma i Stati Unii saieivan pronti o mæximo à un intervento militare.,intervento,NOUN,NOUN
Ma i Stati Unii saieivan pronti o mæximo à un intervento militare.,militare,ADJ,ADJ
Ma i Stati Unii saieivan pronti o mæximo à un intervento militare.,.,PUNCT,PUNCT
I Paixi europëi an serrou e ambasciæ e an invitou i seu çittæn à lasciâ o Paise.,I,NOUN,NOUN
I Paixi europëi an serrou e ambasciæ e an invitou i seu çittæn à lasciâ o Paise.,Paixi,ADJ,ADJ
I Paixi europëi an serrou e ambasciæ e an invitou i seu çittæn à lasciâ o Paise.,europëi,NOUN,NOUN
I Paixi europëi an serrou e ambasciæ e an invitou i seu çittæn à lasciâ o Paise.,an,NOUN,NOUN
I Paixi europëi an serrou e ambasciæ e an invitou i seu çittæn à lasciâ o Paise.,serrou,VERB,VERB
I Paixi europëi an serrou e ambasciæ e an invitou i seu çittæn à lasciâ o Paise.,e,PRON,PRON
I Paixi europëi an serrou e ambasciæ e an invitou i seu çittæn à lasciâ o Paise.,ambasciæ,ADJ,ADJ
I Paixi europëi an serrou e ambasciæ e an invitou i seu çittæn à lasciâ o Paise.,e,NOUN,NOUN
I Paixi europëi an serrou e ambasciæ e an invitou i seu çittæn à lasciâ o Paise.,an,NOUN,NOUN
I Paixi europëi an serrou e ambasciæ e an invitou i seu çittæn à lasciâ o Paise.,invitou,ADJ,ADJ
I Paixi europëi an serrou e ambasciæ e an invitou i seu çittæn à lasciâ o Paise.,i,ADJ,ADJ
I Paixi europëi an serrou e ambasciæ e an invitou i seu çittæn à lasciâ o Paise.,seu,PRON,PRON
I Paixi europëi an serrou e ambasciæ e an invitou i seu çittæn à lasciâ o Paise.,çittæn,NOUN,NOUN
I Paixi europëi an serrou e ambasciæ e an invitou i seu çittæn à lasciâ o Paise.,à,ADP,FUNC
I Paixi europëi an serrou e ambasciæ e an invitou i seu çittæn à lasciâ o Paise.,lasciâ,NOUN,NOUN
I Paixi europëi an serrou e ambasciæ e an invitou i seu çittæn à lasciâ o Paise.,o,ADP,FUNC
I Paixi europëi an serrou e ambasciæ e an invitou i seu çittæn à lasciâ o Paise.,Paise,PROPN,NOUN
I Paixi europëi an serrou e ambasciæ e an invitou i seu çittæn à lasciâ o Paise.,.,PUNCT,PUNCT
"O Reza Pahlavi, figgio de l’urtimo scià: «Son l’unico ch’o peu garantî a tranxiçion».",O,NOUN,NOUN
"O Reza Pahlavi, figgio de l’urtimo scià: «Son l’unico ch’o peu garantî a tranxiçion».",Reza,NOUN,NOUN
"O Reza Pahlavi, figgio de l’urtimo scià: «Son l’unico ch’o peu garantî a tranxiçion».",Pahlavi,PROPN,NOUN
"O Reza Pahlavi, figgio de l’urtimo scià: «Son l’unico ch’o peu garantî a tranxiçion».",",",PUNCT,PUNCT
"O Reza Pahlavi, figgio de l’urtimo scià: «Son l’unico ch’o peu garantî a tranxiçion».",figgio,VERB,VERB
"O Reza Pahlavi, figgio de l’urtimo scià: «Son l’unico ch’o peu garantî a tranxiçion».",de,ADP,FUNC
"O Reza Pahlavi, figgio de l’urtimo scià: «Son l’unico ch’o peu garantî a tranxiçion».",l’,NOUN,NOUN
"O Reza Pahlavi, figgio de l’urtimo scià: «Son l’unico ch’o peu garantî a tranxiçion».",urtimo,VERB,VERB
"O Reza Pahlavi, figgio de l’urtimo scià: «Son l’unico ch’o peu garantî a tranxiçion».",scià,ADJ,ADJ
"O Reza Pahlavi, figgio de l’urtimo scià: «Son l’unico ch’o peu garantî a tranxiçion».",:,PUNCT,PUNCT
"O Reza Pahlavi, figgio de l’urtimo scià: «Son l’unico ch’o peu garantî a tranxiçion».",«,NOUN,NOUN
"O Reza Pahlavi, figgio de l’urtimo scià: «Son l’unico ch’o peu garantî a tranxiçion».",Son,DET,PRON
"O Reza Pahlavi, figgio de l’urtimo scià: «Son l’unico ch’o peu garantî a tranxiçion».",l’,NOUN,NOUN
"O Reza Pahlavi, figgio de l’urtimo scià: «Son l’unico ch’o peu garantî a tranxiçion».",unico,NOUN,NOUN
"O Reza Pahlavi, figgio de l’urtimo scià: «Son l’unico ch’o peu garantî a tranxiçion».",ch’,ADJ,ADJ
"O Reza Pahlavi, figgio de l’urtimo scià: «Son l’unico ch’o peu garantî a tranxiçion».",o,ADP,FUNC
"O Reza Pahlavi, figgio de l’urtimo scià: «Son l’unico ch’o peu garantî a tranxiçion».",peu,ADV,ADV
"O Reza Pahlavi, figgio de l’urtimo scià: «Son l’unico ch’o peu garantî a tranxiçion».",garantî,ADJ,ADJ
"O Reza Pahlavi, figgio de l’urtimo scià: «Son l’unico ch’o peu garantî a tranxiçion».",a,AUX,VERB
"O Reza Pahlavi, figgio de l’urtimo scià: «Son l’unico ch’o peu garantî a tranxiçion».",tranxiçion,NOUN,NOUN
"O Reza Pahlavi, figgio de l’urtimo scià: «Son l’unico ch’o peu garantî a tranxiçion».",»,PUNCT,PUNCT
"O Reza Pahlavi, figgio de l’urtimo scià: «Son l’unico ch’o peu garantî a tranxiçion».",.,PUNCT,PUNCT
«A Groenlandia a ne serve pe raxoin de seguessa».,«,PUNCT,PUNCT
«A Groenlandia a ne serve pe raxoin de seguessa».,A,NOUN,NOUN
«A Groenlandia a ne serve pe raxoin de seguessa».,Groenlandia,PROPN,NOUN
«A Groenlandia a ne serve pe raxoin de seguessa».,a,AUX,VERB
«A Groenlandia a ne serve pe raxoin de seguessa».,ne,ADV,ADV
«A Groenlandia a ne serve pe raxoin de seguessa».,serve,VERB,VERB
«A Groenlandia a ne serve pe raxoin de seguessa».,pe,DET,PRON
«A Groenlandia a ne serve pe raxoin de seguessa».,raxoin,NOUN,NOUN
«A Groenlandia a ne serve pe raxoin de seguessa».,de,ADP,FUNC
«A Groenlandia a ne serve pe raxoin de seguessa».,seguessa,VERB,VERB
«A Groenlandia a ne serve pe raxoin de seguessa».,»,PUNCT,PUNCT
«A Groenlandia a ne serve pe raxoin de seguessa».,.,PUNCT,PUNCT
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",L’,PROPN,NOUN
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",à,ADP,FUNC
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",dito,NOUN,NOUN
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",torna,ADJ,ADJ
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",o,ADP,FUNC
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",prescidente,NOUN,NOUN
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",di,DET,PRON
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",Stati,PROPN,NOUN
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",Unii,PROPN,NOUN
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",Donald,PROPN,NOUN
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",Trump,PROPN,NOUN
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",",",PUNCT,PUNCT
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",cha,ADP,FUNC
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",dapeu,ADV,ADV
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",o,ADP,FUNC
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",l’,NOUN,NOUN
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",à,ADP,FUNC
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",menassou,PROPN,NOUN
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",o,ADP,FUNC
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",resto,VERB,VERB
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",do,NOUN,NOUN
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",mondo,NOUN,NOUN
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",:,PUNCT,PUNCT
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",«,NOUN,NOUN
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",Daçi,NOUN,NOUN
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",à,ADP,FUNC
"L’à dito torna o prescidente di Stati Unii Donald Trump, cha dapeu o l’à menassou o resto do mondo: «Daçi à chi se mette contra di mi».",chi,PROPN,NOUN
